tmdbId,original_title,adult,budget,imdb_id,original_language,revenue,tagline,title,release_date,runtime,overview,belongs_to_collection
291549,암살,0,0,tt3501416,ko,0.0,The country falls. The operation begins.,Assassination,2015-07-22,140.0,Assassination is set in Korea and Shanghai in the 1930's during the Japanese occupation. The government resistance assigns a secret commando group with killing collaborators.,None
65103,Race to Nowhere,0,0,tt1437364,en,0.0,The dark side of america's achievement culture.,Race to Nowhere,2009-12-31,85.0,"Race to Nowhere is a film containing stories of young people across the country who have been pushed to the brink, educators who are burned out and worried that students aren’t developing the skills they need, and parents who are trying to do what’s best for their children.",None
310135,Turbo Kid,0,0,tt3672742,en,0.0,This is the future... This is the year 1997.,Turbo Kid,2015-08-14,95.0,"In a post-apocalyptic wasteland, an orphaned teen must battle a ruthless warlord to save the girl of his dreams.",None
63569,Aybolit-66,0,0,tt0060083,ru,0.0,,Oh How It Hurts 66,1966-06-06,99.0,A fantasy story based on Kornei Chukovsky classics about a brave doctor Aybolit and his adventures on the land and on the sea.,None
70418,Wasted on the Young,0,0,tt1647483,en,0.0,Youth is innocent until proven guilty.,Wasted on the Young,2010-06-13,97.0,"When a high school party goes dangerously off the rails, one teenager finds that revenge is just a computer click away.",None
22084,Dadnapped,0,0,tt1090750,en,0.0,,Dadnapped,2009-01-01,84.0,"Melissa has a bad case of sibling rivalry, only her competition is a fictional character in her father's best-selling novel about a teenage super spy. When her father is ""dadnapped"" by a group of overzealous fans, it's up to Melissa to help him by tapping her inner superhero.",None
45602,Disappearing Acts,0,0,tt0243220,en,0.0,Real love. Real life.,Disappearing Acts,2000-12-09,115.0,"Zora Banks is a school teacher and aspiring singer hoping to become a successful star while taking a break from heartache. Franklin Swift is a down-on-his-luck construction worker and not-quite divorced father of two hoping to start his own business. The two meet and fall in love and during the course of the stormy relationship, they both come to some startling conclusions about love and each other.",None
217414,¿Quién mató a Bambi?,0,0,tt2604346,es,850259.0,,¿Quién mató a Bambi?,2013-11-15,0.0,"It tells the story of two young friends who must find a way for the president of the company in which they work (and father of one of them) safe return home, and that is enclosed strange circumstances naked in the trunk of his car.",None
106194,"Bergman och filmen, Bergman och teatern, Bergman och Fårö",0,0,tt0469772,sv,0.0,,Bergman Island,2004-04-08,85.0,This is the first time ever that a film maker has access to Ingmar Bergman in his home at the small island Fårö in the Baltic Sea. Bergman and the Cinema starts with Frenzy from 1944 and ends with Saraband from 2003. It contains unique behind-the-scenes material from Bergman's private archive. Bergman and the Theatre is about some of Bergman's 125 theatrical stagings and about his delight with the TV medium with successes as Scenes from a marriage. In Bergman and Fårö Island he talks about the childhood that shaped him. He shows where he shot his film Persona and fell in love - and he lists his worst demons!,None
67280,Billy Wilder Speaks,0,0,tt0823715,en,0.0,,Billy Wilder Speaks,2006-06-22,71.0,"In 1988, Oscar-winning German filmmaker Volker Schlondorff (""The Tin Drum"") sat down with legendary director Billy Wilder at his office in Beverly Hills, California and turned on his camera for a series of filmed interviews. The conversation went on for two weeks. The results were aired on German TV in 1992 and debuted on U.S. television when it was shown on Turner Classic Movies in 2006. We are presented with a generous smattering of film clips, rare photographs and artwork, but mostly Wilder just sits in his office and talks with the off screen Schlondorff, moving easily between English and German.",None
86955,Body and Soul,0,0,tt0015634,en,0.0,,Body and Soul,1925-11-09,102.0,"A minister is malevolent and sinister behind his righteous facade. He consorts with, and later extorts from, the owner of a gambling house, and betrays an honest girl, eventually driving them both to ruin.",None
111344,Evergreen,0,0,tt0025094,en,0.0,,Evergreen,1934-04-01,94.0,"Harriet Green, a beloved and radiant music hall star of the Edwardian era, has a guilty secret: She has a baby daughter, born out of wedlock. Harriet leaves her public and flees to South Africa to raise her daughter quietly. The years pass, and now her daughter, Harriet Hawkes, returns to London as a young show-biz hopeful. Tommy, a wily publicity man, knowing that young Harriet is a dead ringer for her famous mother, convinces a theater producer to star her in a new revue as none other than the original Harriet Green, miraculously untouched by old age. The ruse works too well: Now the public believes Harriet is a well-preserved 60-year-old and Tommy is her son. The deception is more than merely inconvenient, because now Harriet and Tommy have secretly fallen in love.",None
138167,Un Amor,0,0,tt1886740,es,0.0,,One Love,2011-11-09,0.0,"A summer vacation in the 70s. Lalo and Bruno are teenagers doing nothing on days full of nothing. But on a hot and humid afternoon, and without asking for permission, Lisa arrives smashing more than the letargy of the town. Thirty years later Lisa comes again to interfere in the lives of these two adults.",None
86990,Let There Be Light,0,0,tt0038687,en,0.0,,Let There Be Light,1946-12-16,58.0,"The final entry in a trilogy of films produced for the U.S. government by John Huston. This documentary film follows 75 U.S. soldiers who have sustained debilitating emotional trauma and depression. A series of scenes chronicle their entry into a psychiatric hospital, their treatment and eventual recovery. Despite being originally commissioned by the U.S. army the film was censored and suppressed by the government until the 1980s. It deals with what would now be called PTSD, but at the time was categorised as psychoneurosis or shell-shock.",None
336664,La patota,0,0,tt3784222,es,0.0,,Paulina,2015-06-18,103.0,"Paulina is a young lawyer with a promising career in Buenos Aires, who chooses to go back to her home town. Her father, Fernando, is a well known judge. Against his will, Paulina decides to teach in a suburban high school as part of an inclusion program. One night, after the second week working there, she's brutally assaulted by a gang. With the disapproval of the people around her, she decides to go back to work, in the neighborhood where she was attacked, without realizing that her attackers may be even closer than she thought.",None
23388,Report from the Aleutians,0,0,tt0036301,en,0.0,,Report from the Aleutians,1943-07-30,47.0,"A documentary propaganda film produced by the U.S. Army Signal Corps about the Aleutian Islands Campaign during World War II. The film opens with a map showing the strategic importance of the island, and the thrust of the 1942 Japanese offensive into Midway and Dutch Harbor. Nominated for the Academy Award for Best Documentary Feature.",None
52050,The Princess of Nebraska,0,0,tt1092411,en,0.0,,The Princess of Nebraska,2008-06-20,77.0,A pregnant San Francisco Chinese teenage immigrant named Sasha tells of life in America.,None
267815,Los ausentes,0,0,tt3907090,en,0.0,,The Absent,2014-08-11,80.0,"An old man lives alone in a shabby cabin in a remote mountainous area of Mexico. His house is set to be demolished in order to facilitate the redevelopment of the area. He doesn't know how to protect his house. Time goes by and one day a young man shows up on his doorstep. Looking exhausted, he starts his new routine here, cooking and doing laundry just like the old man.",None
85820,Mademoiselle Fifi,0,0,tt0037034,en,0.0,She faced a question as old as Eve!,Mademoiselle Fifi,1944-01-01,69.0,"In occupied France during the Franco-Prussian War, a young French laundress shares a coach ride with several of her condescending social superiors. But when a Prussian officer holds the coach over, social standings are leveled and integrity and spirit are put to the test",None
6945,Miracle on Ice,0,0,tt0082754,en,0.0,,Miracle on Ice,1981-03-01,150.0,"Hockey coach Herb Brooks leads Mike Eruzione, Jim Craig and team to a gold medal in the 1980 Olympics.",None
270759,일대일,0,0,tt3696126,ko,0.0,,One on One,2014-05-22,122.0,"On May 9th, a female high school student was brutally murdered. There are 7 suspects and 7 shadows that terrorize them. Who are they and which one of them is you?",None
41288,Rocky Marciano,0,0,tt0183718,en,0.0,,Rocky Marciano,1999-05-15,100.0,"Step into the ring with one of America's greatest legends...and stand a couple of rounds with greatness! ""Pulling no punches"" (LA Daily News), Jon Favreau (Swingers) and OscarÂ(r) winner* George C. Scott give TKO performances in this outstanding biography of the only undefeated world heavyweight champion in the history of boxing! In the small blue-collar town of Brockton, Massachusetts, young Rocky Marciano (Favreau) turns to the ring as his ticket out. Training twice as hard and twice as long as anyone else, he pounds his way to victory and his reputation quickly spreads as ""the guy to beat."" But behind the gloves Rocky is unhappy with his gift and he's thinking of retiring. So, with the fate of his career hanging in the balance, he finds a way to unleash his thunder againthis time against his biggest hero: Joe Louis!",None
